YEAR,QUARTER,MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,CARRIER,FL_NUM,Route,ORIGIN,DEST,DEST_CITY,DEST_STATE,CRS_DEP_TIME,DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,DEP_TIME_BLK,TAXI_OUT,WHEELS_OFF,WHEELS_ON,TAXI_IN,CRS_ARR_TIME,ARR_TIME,ARR_DELAY,ARR_DELAY_NEW,ARR_DEL15,ARR_DELAY_GROUP,ARR_TIME_BLK,CANCELED,CANCELLATION_CODE,DIVERTED,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,AIR_TIME,DISTANCE,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,PASSENGERS,EMPFULL,EMPPART,EMPTOTAL,EMPFTE,NET_INCOME,OP_REVENUES
2018,1,1,6,6,2018-01-06,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,610,-5,0,0,-1,0600-0659,11,621,642,13,710,655,-15,0,0,-1,0700-0759,0,,0,55,45,21,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,6,6,2018-01-06,9E,3466,1281,CSG,ATL,"Atlanta, GA",GA,1400,1346,-14,0,0,-1,1400-1459,8,1354,1422,8,1454,1430,-24,0,0,-2,1400-1459,0,,0,54,44,28,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,926,191,191,1,12,0600-0659,10,936,959,5,711,1004,173,173,1,11,0700-0759,0,,0,56,38,23,83,152,0,0,0,21,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1135,-8,0,0,-1,1100-1159,8,1143,1204,4,1235,1208,-27,0,0,-2,1200-1259,0,,0,52,33,21,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1818,,,,,1800-1859,15,1833,1854,11,1915,1905,-10,0,0,-1,1900-1959,0,,0,57,47,21,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,609,-6,0,0,-1,0600-0659,13,622,641,14,711,655,-16,0,0,-2,0700-0759,0,,0,56,46,19,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1243,60,60,1,4,1100-1159,23,1306,1328,13,1235,1341,66,66,1,4,1200-1259,0,,0,52,58,22,83,6,0,6,0,54,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1934,76,76,1,5,1800-1859,45,2019,2041,17,1915,2058,103,103,1,6,1900-1959,0,,0,57,84,22,83,0,0,27,0,76,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,610,-5,0,0,-1,0600-0659,13,623,645,17,711,702,-9,0,0,-1,0700-0759,0,,0,56,52,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1138,-5,0,0,-1,1100-1159,8,1146,1209,6,1235,1215,-20,0,0,-2,1200-1259,0,,0,52,37,23,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1807,-11,0,0,-1,1800-1859,40,1847,1911,7,1915,1918,3,3,0,0,1900-1959,0,,0,57,71,24,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,607,-8,0,0,-1,0600-0659,11,618,640,10,711,650,-21,0,0,-2,0700-0759,0,,0,56,43,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1145,2,2,0,0,1100-1159,11,1156,1218,9,1235,1227,-8,0,0,-1,1200-1259,0,,0,52,42,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1817,-1,0,0,-1,1800-1859,43,1900,1924,8,1915,1932,17,17,1,1,1900-1959,0,,0,57,75,24,83,0,0,17,0,0,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,605,-10,0,0,-1,0600-0659,10,615,637,25,711,702,-9,0,0,-1,0700-0759,0,,0,56,57,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1142,-1,0,0,-1,1100-1159,13,1155,1216,11,1235,1227,-8,0,0,-1,1200-1259,0,,0,52,45,21,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1808,-10,0,0,-1,1800-1859,14,1822,1845,12,1915,1857,-18,0,0,-2,1900-1959,0,,0,57,49,23,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,614,-1,0,0,-1,0600-0659,30,644,706,9,711,715,4,4,0,0,0700-0759,0,,0,56,61,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1202,19,19,1,1,1100-1159,10,1212,1241,9,1235,1250,15,15,1,1,1200-1259,0,,0,52,48,29,83,0,0,0,0,15,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1836,18,18,1,1,1800-1859,7,1843,1915,11,1915,1926,11,11,0,0,1900-1959,0,,0,57,50,32,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,608,-7,0,0,-1,0600-0659,32,640,710,3,710,713,3,3,0,0,0700-0759,0,,0,55,65,30,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,13,6,2018-01-13,9E,3466,1281,CSG,ATL,"Atlanta, GA",GA,1400,1350,-10,0,0,-1,1400-1459,10,1400,1427,7,1454,1434,-20,0,0,-2,1400-1459,0,,0,54,44,27,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,608,-7,0,0,-1,0600-0659,37,645,712,6,711,718,7,7,0,0,0700-0759,0,,0,56,70,27,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,14,7,2018-01-14,9E,3466,1281,CSG,ATL,"Atlanta, GA",GA,1400,1351,-9,0,0,-1,1400-1459,14,1405,1428,5,1457,1433,-24,0,0,-2,1400-1459,0,,0,57,42,23,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,625,10,10,0,0,0600-0659,9,634,656,8,711,704,-7,0,0,-1,0700-0759,0,,0,56,39,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1404,141,141,1,9,1100-1159,22,1426,1448,5,1235,1453,138,138,1,9,1200-1259,0,,0,52,49,22,83,0,0,0,0,138,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1805,-13,0,0,-1,1800-1859,8,1813,1835,14,1915,1849,-26,0,0,-2,1900-1959,0,,0,57,44,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,608,-7,0,0,-1,0600-0659,60,708,736,7,711,743,32,32,1,2,0700-0759,0,,0,56,95,28,83,0,0,32,0,0,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1140,-3,0,0,-1,1100-1159,12,1152,1214,4,1235,1218,-17,0,0,-2,1200-1259,0,,0,52,38,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,,,,,,1800-1859,,,,,1915,,,,,,1900-1959,1,C,0,57,,,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,1134,319,319,1,12,0600-0659,61,1235,1305,8,711,1313,362,362,1,12,0700-0759,0,,0,56,99,30,83,319,0,43,0,0,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1906,443,443,1,12,1100-1159,16,1922,1955,69,1235,2104,509,509,1,12,1200-1259,0,,0,52,118,33,83,0,0,66,0,443,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,,,,,,1800-1859,,,,,1915,,,,,,1900-1959,1,C,0,57,,,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,700,45,45,1,3,0600-0659,48,748,815,7,711,822,71,71,1,4,0700-0759,0,,0,56,82,27,83,45,0,26,0,0,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1159,16,16,1,1,1100-1159,13,1212,1235,10,1235,1245,10,10,0,0,1200-1259,0,,0,52,46,23,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1806,-12,0,0,-1,1800-1859,24,1830,1900,11,1915,1911,-4,0,0,-1,1900-1959,0,,0,57,65,30,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,611,-4,0,0,-1,0600-0659,38,649,714,5,711,719,8,8,0,0,0700-0759,0,,0,56,68,25,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1139,-4,0,0,-1,1100-1159,14,1153,1219,6,1235,1225,-10,0,0,-1,1200-1259,0,,0,52,46,26,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1843,25,25,1,1,1800-1859,12,1855,1923,8,1915,1931,16,16,1,1,1900-1959,0,,0,57,48,28,83,1,0,0,0,15,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,612,-3,0,0,-1,0600-0659,32,644,712,4,710,716,6,6,0,0,0700-0759,0,,0,55,64,28,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,20,6,2018-01-20,9E,3466,1281,CSG,ATL,"Atlanta, GA",GA,1400,1350,-10,0,0,-1,1400-1459,11,1401,1432,5,1454,1437,-17,0,0,-2,1400-1459,0,,0,54,47,31,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,606,-9,0,0,-1,0600-0659,19,625,651,5,711,656,-15,0,0,-1,0700-0759,0,,0,56,50,26,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1614,271,271,1,12,1100-1159,13,1627,1650,7,1235,1657,262,262,1,12,1200-1259,0,,0,52,43,23,83,228,0,0,0,34,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1826,8,8,0,0,1800-1859,11,1837,1859,13,1915,1912,-3,0,0,-1,1900-1959,0,,0,57,46,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,613,-2,0,0,-1,0600-0659,9,622,641,9,711,650,-21,0,0,-2,0700-0759,0,,0,56,37,19,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1147,4,4,0,0,1100-1159,11,1158,1219,6,1235,1225,-10,0,0,-1,1200-1259,0,,0,52,38,21,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1804,-14,0,0,-1,1800-1859,32,1836,1904,8,1915,1912,-3,0,0,-1,1900-1959,0,,0,57,68,28,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,606,-9,0,0,-1,0600-0659,15,621,645,11,711,656,-15,0,0,-1,0700-0759,0,,0,56,50,24,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1139,-4,0,0,-1,1100-1159,23,1202,1232,9,1235,1241,6,6,0,0,1200-1259,0,,0,52,62,30,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1809,-9,0,0,-1,1800-1859,12,1821,1854,8,1915,1902,-13,0,0,-1,1900-1959,0,,0,57,53,33,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,610,-5,0,0,-1,0600-0659,20,630,653,8,711,701,-10,0,0,-1,0700-0759,0,,0,56,51,23,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1137,-6,0,0,-1,1100-1159,9,1146,1214,5,1235,1219,-16,0,0,-2,1200-1259,0,,0,52,42,28,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1813,-5,0,0,-1,1800-1859,15,1828,1900,6,1915,1906,-9,0,0,-1,1900-1959,0,,0,57,53,32,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,608,-7,0,0,-1,0600-0659,31,639,704,5,711,709,-2,0,0,-1,0700-0759,0,,0,56,61,25,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1142,-1,0,0,-1,1100-1159,14,1156,1218,7,1235,1225,-10,0,0,-1,1200-1259,0,,0,52,43,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1808,-10,0,0,-1,1800-1859,12,1820,1844,11,1915,1855,-20,0,0,-2,1900-1959,0,,0,57,47,24,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,605,-10,0,0,-1,0600-0659,14,619,641,6,711,647,-24,0,0,-2,0700-0759,0,,0,56,42,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1135,-8,0,0,-1,1100-1159,9,1144,1204,5,1235,1209,-26,0,0,-2,1200-1259,0,,0,52,34,20,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1812,-6,0,0,-1,1800-1859,32,1844,1908,6,1915,1914,-1,0,0,-1,1900-1959,0,,0,57,62,24,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,606,-9,0,0,-1,0600-0659,16,622,641,5,710,646,-24,0,0,-2,0700-0759,0,,0,55,40,19,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,27,6,2018-01-27,9E,3466,1281,CSG,ATL,"Atlanta, GA",GA,1400,1346,-14,0,0,-1,1400-1459,8,1354,1414,3,1454,1417,-37,0,0,-2,1400-1459,0,,0,54,31,20,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,605,-10,0,0,-1,0600-0659,15,620,640,12,711,652,-19,0,0,-2,0700-0759,0,,0,56,47,20,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1138,-5,0,0,-1,1100-1159,7,1145,1213,9,1235,1222,-13,0,0,-1,1200-1259,0,,0,52,44,28,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1835,17,17,1,1,1800-1859,29,1904,1929,12,1915,1941,26,26,1,1,1900-1959,0,,0,57,66,25,83,0,0,9,0,17,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,603,-12,0,0,-1,0600-0659,16,619,644,6,711,650,-21,0,0,-2,0700-0759,0,,0,56,47,25,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1132,-11,0,0,-1,1100-1159,16,1148,1214,9,1235,1223,-12,0,0,-1,1200-1259,0,,0,52,51,26,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1813,-5,0,0,-1,1800-1859,13,1826,1853,11,1915,1904,-11,0,0,-1,1900-1959,0,,0,57,51,27,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,602,-13,0,0,-1,0600-0659,12,614,639,12,711,651,-20,0,0,-2,0700-0759,0,,0,56,49,25,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1137,-6,0,0,-1,1100-1159,12,1149,1216,8,1235,1224,-11,0,0,-1,1200-1259,0,,0,52,47,27,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1812,-6,0,0,-1,1800-1859,8,1820,1851,17,1915,1908,-7,0,0,-1,1900-1959,0,,0,57,56,31,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3306,1281,CSG,ATL,"Atlanta, GA",GA,615,605,-10,0,0,-1,0600-0659,43,648,708,6,711,714,3,3,0,0,0700-0759,0,,0,56,69,20,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3377,1281,CSG,ATL,"Atlanta, GA",GA,1143,1139,-4,0,0,-1,1100-1159,14,1153,1215,7,1235,1222,-13,0,0,-1,1200-1259,0,,0,52,43,22,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3457,1281,CSG,ATL,"Atlanta, GA",GA,1818,1813,-5,0,0,-1,1800-1859,9,1822,1846,9,1915,1855,-20,0,0,-2,1900-1959,0,,0,57,42,24,83,,,,,,2650,4191,109,4300,4246,-126.37,674.25
2018,1,1,7,7,2018-01-07,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,943,-4,0,0,-1,0900-0959,25,1008,1134,7,1138,1141,3,3,0,0,1100-1159,0,,0,111,118,86,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,8,1,2018-01-08,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,939,-8,0,0,-1,0900-0959,41,1020,1143,5,1138,1148,10,10,0,0,1100-1159,0,,0,111,129,83,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,9,2,2018-01-09,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,944,-3,0,0,-1,0900-0959,28,1012,1138,4,1138,1142,4,4,0,0,1100-1159,0,,0,111,118,86,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,10,3,2018-01-10,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,944,-3,0,0,-1,0900-0959,8,952,1117,5,1138,1122,-16,0,0,-2,1100-1159,0,,0,111,98,85,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,11,4,2018-01-11,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,941,-6,0,0,-1,0900-0959,15,956,1122,4,1138,1126,-12,0,0,-1,1100-1159,0,,0,111,105,86,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,12,5,2018-01-12,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,1002,15,15,1,1,0900-0959,60,1102,1226,6,1138,1232,54,54,1,3,1100-1159,0,,0,111,150,84,661,10,0,39,0,5,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,15,1,2018-01-15,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,944,-3,0,0,-1,0900-0959,18,1002,1129,4,1138,1133,-5,0,0,-1,1100-1159,0,,0,111,109,87,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,16,2,2018-01-16,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,943,-4,0,0,-1,0900-0959,15,958,1118,5,1138,1123,-15,0,0,-1,1100-1159,0,,0,111,100,80,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,17,3,2018-01-17,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,955,8,8,0,0,0900-0959,16,1011,1135,5,1138,1140,2,2,0,0,1100-1159,0,,0,111,105,84,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,18,4,2018-01-18,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,943,-4,0,0,-1,0900-0959,19,1002,1134,4,1138,1138,,,,,1100-1159,0,,0,111,115,92,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,19,5,2018-01-19,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,953,6,6,0,0,0900-0959,13,1006,1137,6,1138,1143,5,5,0,0,1100-1159,0,,0,111,110,91,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,21,7,2018-01-21,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,939,-8,0,0,-1,0900-0959,9,948,1111,4,1138,1115,-23,0,0,-2,1100-1159,0,,0,111,96,83,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,22,1,2018-01-22,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,942,-5,0,0,-1,0900-0959,14,956,1118,4,1138,1122,-16,0,0,-2,1100-1159,0,,0,111,100,82,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,23,2,2018-01-23,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,942,-5,0,0,-1,0900-0959,13,955,1122,7,1138,1129,-9,0,0,-1,1100-1159,0,,0,111,107,87,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,24,3,2018-01-24,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,942,-5,0,0,-1,0900-0959,47,1029,1150,4,1138,1154,16,16,1,1,1100-1159,0,,0,111,132,81,661,0,0,16,0,0,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,25,4,2018-01-25,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,943,-4,0,0,-1,0900-0959,12,955,1121,6,1138,1127,-11,0,0,-1,1100-1159,0,,0,111,104,86,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,26,5,2018-01-26,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,940,-7,0,0,-1,0900-0959,17,957,1126,6,1138,1132,-6,0,0,-1,1100-1159,0,,0,111,112,89,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,28,7,2018-01-28,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,945,-2,0,0,-1,0900-0959,22,1007,1124,7,1138,1131,-7,0,0,-1,1100-1159,0,,0,111,106,77,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,29,1,2018-01-29,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,944,-3,0,0,-1,0900-0959,12,956,1117,6,1138,1123,-15,0,0,-1,1100-1159,0,,0,111,99,81,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,30,2,2018-01-30,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,940,-7,0,0,-1,0900-0959,12,952,1121,5,1138,1126,-12,0,0,-1,1100-1159,0,,0,111,106,89,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,31,3,2018-01-31,9E,3932,1285,CVG,BDL,"Hartford, CT",CT,947,941,-6,0,0,-1,0900-0959,10,951,1112,4,1138,1116,-22,0,0,-2,1100-1159,0,,0,111,95,81,661,,,,,,591,4191,109,4300,4246,-126.37,674.25
2018,1,1,1,1,2018-01-01,9E,3693,1287,CVG,BOS,"Boston, MA",MA,1335,1332,-3,0,0,-1,1300-1359,16,1348,1521,7,1539,1528,-11,0,0,-1,1500-1559,0,,0,124,116,93,752,,,,,,1745,4191,109,4300,4246,-126.37,674.25
2018,1,1,2,2,2018-01-02,9E,3300,1287,CVG,BOS,"Boston, MA",MA,910,1041,91,91,1,6,0900-0959,15,1056,1237,10,1119,1247,88,88,1,5,1100-1159,0,,0,129,126,101,752,88,0,0,0,0,1745,4191,109,4300,4246,-126.37,674.25
